code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_declare
80215;86;228;19530
80216;64;147;21490
80217;NULL;NULL;NULL
80218;58;148;22460
80219;NULL;NULL;NULL
80220;44;101;20520
80221;117;303;19720
80222;573;1277;18470
80223;44;108;21510
80224;53;138;20690
80225;77;192;32180
80226;113;267;18530
80227;176;422;22300
80228;1001;1965;19890
80229;162;391;22350
80230;113;286;21440
80231;63;166;20450
80232;96;218;22640
80233;63;159;23910
80234;334;738;24130
80235;544;1211;17530
80236;214;513;19530
80237;201;511;24260
80238;209;494;25160
80239;NULL;NULL;NULL
80240;637;1459;22360
80241;421;1005;19730
80242;164;399;24470
80243;NULL;NULL;NULL
80244;81;181;18180
80245;121;274;18080
80246;148;359;24660
80247;268;705;17870
80248;195;407;18080
80249;120;301;19090
80250;127;338;22120
80251;117;330;19800
80252;100;212;20190
80253;2504;5074;16380
80256;689;1564;22810
80258;NULL;NULL;NULL
80259;NULL;NULL;NULL
80260;368;881;29240
80261;490;1124;34630
80262;159;390;21850
80263;NULL;NULL;NULL
80264;NULL;NULL;NULL
80265;245;578;19160
80266;114;270;19180
80267;104;249;21920
80268;232;529;25080
80269;46;118;18880
80270;NULL;NULL;NULL
80271;433;1059;17490
80272;51;134;21120
80273;140;355;23360
80274;787;1703;18220
80275;126;292;20500
80276;116;295;24720
80278;75;196;20170
80279;280;692;20170
80280;55;129;18580
80281;62;153;22900
80282;197;489;20900
80283;65;162;19540
80284;313;769;19830
80285;103;279;24290
80287;92;210;20070
80288;140;362;19770
80290;156;384;19050
80291;116;280;27920
80292;55;131;22560
80293;156;361;23980
80294;65;179;19110
80295;245;588;20280
80296;493;1140;17790
80297;NULL;NULL;NULL
80298;207;500;21230
80299;90;216;20950
80300;66;170;21800
80301;103;276;22120
80302;74;173;22610
80303;188;432;22550
80304;NULL;NULL;NULL
80305;201;472;29850
80306;60;128;22320
80307;64;154;19300
80308;1116;2469;19050
80310;257;629;19500
80311;58;142;20000
80312;111;264;17580
80313;124;293;20810
80314;79;183;19360
80315;187;503;26320
80316;793;1922;23510
86083;480;1149;20600
86084;116;206;17540
86085;118;262;18280
86086;404;892;21070
86087;84;177;18120
86088;406;919;25090
83016;4355;9617;24750
83017;1013;2315;23890
83018;1289;2999;22230
83019;4112;8260;24000
83020;NULL;NULL;NULL
83021;1126;2627;21330
87121;239;475;17290
87122;519;1130;21610
87123;72;136;17470
87124;174;344;19810
87125;1942;4612;24640
87126;1789;3528;21280
87127;267;591;20220
87128;629;1373;20400
87129;390;931;22750
87130;81;167;21450
87131;423;846;19160
87132;56;121;15260
87133;229;485;18750
87134;76;144;18710
87135;450;941;19170
87137;64;129;16020
87138;258;552;20660
87139;209;415;18220
87140;729;1667;21700
87141;320;686;21150
87142;236;546;21940
87143;882;2239;23760
87144;205;536;21340
87145;122;233;18580
87146;481;988;20720
87147;NULL;NULL;NULL
87148;387;965;23820
87149;169;335;18990
87150;401;879;19960
87151;192;453;19860
87152;690;1611;23550
87153;146;275;15570
87154;5449;10403;20720
87155;84;178;19720
87156;1035;2717;24600
87157;363;848;22150
87158;617;1395;19940
87159;161;344;19890
87160;234;454;16720
87161;2183;4244;20310
87162;88;185;20220
87163;64;122;15110
87164;241;570;20350
87165;69;142;17490
87166;369;897;22930
87167;240;588;21160
87168;536;1038;18260
87169;425;1091;21990
87170;151;335;18940
87172;101;193;18900
87174;538;1234;23080
87176;286;637;21720
87177;728;1737;23660
87178;1258;2863;22690
87179;104;211;19010
87180;253;527;19340
87181;417;839;18450
87182;597;1161;19160
87183;390;884;22180
87185;762;1786;22540
87186;140;291;18980
87187;3384;6531;20590
87188;194;448;23290
87189;74;139;16840
87190;446;900;19070
87191;800;1855;21680
87192;675;1601;24990
87193;NULL;NULL;NULL
87194;157;317;20130
87195;62;123;15320
87197;242;587;21270
87198;188;394;18050
87199;350;698;17840
87200;63;119;16380
87201;1957;4757;26690
87202;870;2175;23990
87203;545;1357;22130
87204;102;197;15780
87205;926;2268;24720
87206;72;125;17900
88001;NULL;NULL;NULL
88002;NULL;NULL;NULL
88003;NULL;NULL;NULL
88004;68;135;21330
88005;105;217;19540
88006;140;313;23590
88007;NULL;NULL;NULL
88008;63;138;18400
88009;1572;3369;20630
88010;80;182;20610
88011;745;1588;22310
88012;534;1161;23360
88013;NULL;NULL;NULL
88014;72;170;20460
88015;108;225;21740
88016;104;219;20250
88017;62;159;19280
88019;77;153;21840
88020;78;198;24220
88021;102;263;18770
88022;90;205;20860
88023;NULL;NULL;NULL
88024;40;107;23280
88025;NULL;NULL;NULL
88026;432;1074;24690
88027;61;155;19780
88028;226;609;24330
88029;757;1514;18190
88030;57;126;23090
88031;46;107;20660
88032;559;1187;20330
88033;143;341;19560
88035;57;136;18670
88036;NULL;NULL;NULL
88037;377;858;22070
88038;NULL;NULL;NULL
88039;140;350;21270
88040;108;238;21120
88041;45;107;21300
88042;NULL;NULL;NULL
88043;49;129;21100
88044;266;610;20750
88045;NULL;NULL;NULL
88046;63;137;21140
88047;61;141;23060
88048;400;976;20780
88049;52;111;21760
88050;117;292;21370
88051;55;123;21180
88052;NULL;NULL;NULL
88053;61;130;22640
88054;144;298;22740
88055;54;148;23090
88056;NULL;NULL;NULL
88057;NULL;NULL;NULL
88058;NULL;NULL;NULL
88059;162;385;20720
88060;NULL;NULL;NULL
88061;148;313;21280
88062;NULL;NULL;NULL
88063;50;125;22940
88064;46;102;22280
88065;147;303;20790
88066;NULL;NULL;NULL
88068;370;884;21110
88069;58;139;23960
88070;76;182;23250
88071;NULL;NULL;NULL
88073;86;208;25060
86089;158;369;18790
86090;89;195;19470
86091;182;389;18460
86092;1357;2940;20500
86093;77;170;19670
86094;214;560;22720
86095;1295;3093;22470
86096;281;669;18970
86097;135;306;18840
86098;64;147;19910
86099;457;1053;21270
86100;1624;3924;25000
86102;236;600;23370
86103;820;1603;19600
86104;231;485;19090
86105;150;349;20910
86106;NULL;NULL;NULL
86107;228;447;20430
86108;183;407;18290
86109;118;237;17690
86110;103;221;21430
86111;770;1722;21560
86112;583;1056;18610
86113;1196;2792;23450
86114;487;1269;22420
86115;3163;7182;22090
86116;347;792;21950
86117;220;502;19640
86118;162;351;19250
86119;144;296;19590
86120;567;1165;18180
86121;618;1400;19360
86122;NULL;NULL;NULL
86123;1246;2950;20330
86124;493;1220;23960
86125;242;556;21070
86126;263;623;18100
86127;193;470;21540
86128;1108;2358;18760
86129;227;485;20890
86130;165;342;21380
86131;365;832;21420
86132;139;254;16990
86133;1387;3242;25060
86134;97;212;16370
86135;244;613;23760
86136;191;391;19600
86137;3224;6234;19060
86138;107;193;16280
86139;1157;2411;20430
86140;1067;2212;19440
86141;284;694;21800
86142;239;636;19460
86143;77;154;18610
86144;141;331;20390
86145;421;1079;22400
86147;250;602;20820
86148;293;695;21000
86149;178;373;19210
86150;113;269;20650
86151;79;196;17380
86152;280;570;18920
86153;371;810;20030
86154;122;249;20320
86156;93;236;20460
86157;2054;4761;27270
86158;2559;6029;24020
86159;239;458;18530
86160;958;2055;18210
86161;428;892;18730
86162;53;115;23130
86163;1494;3740;26770
86164;281;666;20530
86165;2798;5257;20360
86167;315;654;16510
86169;153;369;18080
86170;164;345;19360
86171;228;446;18990
86172;51;90;16220
86173;279;631;19770
86174;2606;5824;21900
86175;142;292;18460
86176;60;119;18400
86177;2440;5280;22620
86178;1033;2528;23510
86180;1167;2873;27040
86181;99;207;18680
86182;167;385;18640
86183;704;1606;20530
86184;382;950;20330
86186;404;960;22070
86187;186;447;19590
86189;157;314;18550
86190;342;698;18150
86191;115;238;21410
86192;69;162;18530
86193;517;1106;19110
86194;37033;70072;18510
86195;260;578;19320
86196;100;235;19020
86197;191;415;17950
86198;265;728;22430
86200;263;533;18720
86201;103;225;18460
86202;231;521;18500
86203;248;473;20040
86204;846;2137;25270
86205;92;203;19230
86206;56;133;17880
86207;773;1513;20040
86209;906;2166;23050
86210;329;754;19000
86211;379;779;16930
86213;1073;2393;19930
86214;3305;7003;25040
86217;130;292;20300
86218;89;192;17360
86220;137;307;20750
86221;500;1166;20880
86222;1769;4196;24280
86223;468;898;19360
86224;577;1298;20700
86225;572;1228;18080
86226;1210;2844;23600
86227;57;134;20610
86228;75;186;19570
86229;179;374;18470
86230;74;158;18020
86231;219;482;20190
86233;1211;2716;21690
86234;191;356;18090
86235;532;1283;21480
86236;381;781;19050
86237;331;724;21850
86239;74;165;19340
86241;189;417;20990
86242;194;395;16450
86244;579;1280;20030
86245;733;1760;22570
86246;411;742;18460
86247;239;515;18680
86248;266;555;18050
86249;61;123;19140
86250;111;268;18560
86252;280;651;18870
86253;264;554;18990
85172;946;2138;20750
85174;275;696;19850
85175;269;670;20410
85176;490;1100;23280
85177;603;1353;19090
85178;3371;8668;22400
85179;484;1209;20500
85181;268;645;19270
85182;2467;5529;21090
85184;151;324;19500
85185;274;617;20170
85186;414;1009;20910
85187;368;861;20880
85188;442;1092;20570
85189;913;2113;21440
85190;1393;3438;20930
85191;25471;51128;21120
85192;391;997;20720
85193;250;624;19900
85194;25490;48321;23610
85196;744;1913;21510
85197;1438;3769;21630
85198;539;1380;22040
85199;208;539;18950
85200;460;1133;20760
85201;255;545;21840
85202;651;1651;20260
85204;1135;2674;20170
85205;222;522;18620
85206;197;396;18060
85207;215;440;20780
85208;974;2379;21880
85209;227;605;19440
85210;843;2123;19570
85211;1002;2543;21630
85213;1751;4325;21670
85214;1001;2519;22570
85215;1583;3747;20900
85216;830;1976;21570
85218;738;1810;21670
85220;661;1580;20540
85221;1232;2767;20120
85222;5069;9012;23610
85223;1192;2806;19440
85226;6832;13309;23140
85227;804;1880;19650
85229;270;609;18910
85231;389;790;21480
85232;417;1052;19710
85233;256;649;20450
85234;5136;10112;22050
85235;194;440;19570
85236;825;1937;20570
85237;166;387;18140
85238;1390;3358;22030
85239;475;1157;20590
85240;621;1664;22160
85242;422;1031;20180
85243;1463;3001;22160
85244;339;834;21320
85245;73;150;18570
85246;1016;2492;21510
85247;416;1132;20630
85248;181;422;20130
85250;1004;2434;21950
85251;280;620;18740
85252;245;599;19980
85254;761;1788;20980
85255;1197;2412;20550
85256;522;1289;20100
85259;560;1394;22060
85260;332;832;19130
85261;108;267;19670
85262;1379;3513;20380
85264;541;1190;19110
85265;398;931;19080
85266;628;1587;20880
85267;412;966;20920
85268;655;1509;20540
85269;184;406;21220
85271;171;415;20040
85273;771;1920;20690
85274;238;563;19650
85276;339;784;20490
85277;645;1554;20300
85278;905;1690;24220
85280;1437;3336;21250
85281;433;1018;20750
85282;383;923;20740
85284;2109;4626;22090
85285;288;738;20440
85286;232;537;19770
85287;189;466;19160
85288;4113;8932;23880
85289;550;1310;19470
85290;233;545;20770
85291;523;1283;20280
85292;291;712;18910
85293;651;1614;21930
85294;1847;3465;23900
85295;1302;3312;21350
85296;500;1249;20350
85297;467;1021;20450
85298;782;1882;20180
85300;1886;4878;22590
85301;698;1803;20630
85302;2295;5571;21200
85303;774;1762;19560
85304;309;723;19270
85305;358;769;20380
85306;297;741;20840
85307;460;796;23110
86001;306;574;16690
86002;226;570;20890
86003;144;351;20450
86004;202;373;21560
86005;284;634;19700
86006;275;591;19240
86007;503;1164;23070
86008;160;336;20850
86009;490;1042;19280
86010;459;1108;23470
86011;91;175;17760
86012;65;132;20230
86013;50;98;18880
86014;725;1792;23370
86015;635;1207;18760
86016;876;2237;23820
86017;469;1116;20230
86018;138;324;21170
86019;1249;2973;21940
86020;107;244;22990
86022;116;233;19330
86023;127;270;16900
86024;588;1503;24680
86025;189;380;18370
86026;218;514;19820
86027;749;1736;23530
86028;470;1085;24830
86029;357;821;18500
86031;771;1749;22640
86032;880;2066;23040
86034;269;577;19180
86035;82;176;19710
86036;353;891;19590
84151;89;193;26070
85001;1166;2111;20940
85002;1012;2256;21280
85003;4129;10184;21820
85004;1599;3158;22210
85005;427;956;20980
85006;815;1940;19770
85008;2781;7138;22780
85009;465;1111;21030
85010;666;1433;20730
85011;935;1825;22400
85012;1233;2392;20620
85013;580;1520;21090
85014;497;1189;19920
85015;595;1577;22100
85016;965;2369;21580
85017;894;2382;21030
85018;1999;3933;20440
85019;2494;6244;22550
85020;1669;3958;22620
85021;714;1902;21960
85022;598;1359;21100
85023;173;424;20530
85024;936;2210;20100
85025;939;2306;21260
85026;615;1481;20730
85028;235;587;21760
85029;1028;2099;20290
85031;1303;3169;19980
85033;318;746;18970
85034;1433;3376;21350
85035;2828;5549;24080
85036;246;566;20840
85037;277;644;20030
85038;1120;2788;21660
85039;1595;3887;21220
85040;474;1014;19320
88289;361;769;19800
88290;47;104;17390
88291;62;118;21240
88292;300;612;21300
88293;100;219;20030
88294;116;266;23380
88295;104;232;22580
88296;NULL;NULL;NULL
88297;70;166;22580
88298;NULL;NULL;NULL
88299;73;157;21910
88300;57;127;19020
88301;120;284;19900
88302;504;1057;20540
88303;94;198;18970
88304;2321;4389;18370
88305;89;197;19920
88306;NULL;NULL;NULL
88307;NULL;NULL;NULL
88308;116;276;20940
88309;76;177;20970
88310;393;744;18310
88311;NULL;NULL;NULL
88312;85;198;22730
88313;157;412;18740
88314;54;107;21770
88315;80;183;20510
88316;NULL;NULL;NULL
88317;272;536;18630
88318;83;221;18720
88319;1444;3039;18810
88320;365;840;26130
88321;3157;6083;18680
88322;187;509;21030
88324;157;364;21040
88325;78;171;23170
88326;147;343;23280
88327;926;1964;18940
88328;242;564;22710
88330;76;175;18420
88331;NULL;NULL;NULL
88332;94;207;24640
88333;41;119;16690
88334;123;275;20070
88335;68;159;19350
88336;NULL;NULL;NULL
88338;NULL;NULL;NULL
88340;206;525;20320
88341;220;497;23770
88342;72;190;20660
88343;67;159;19790
88344;92;205;21570
88345;NULL;NULL;NULL
88346;334;675;17580
88347;55;132;19590
88348;60;148;19240
88349;784;1575;17670
88350;NULL;NULL;NULL
88351;766;1524;18670
88352;93;193;21100
88353;45;109;17640
88354;67;171;20720
88355;456;1026;19830
88356;111;279;20070
88357;303;662;23280
88358;875;1921;20780
88359;40;101;24890
88360;70;146;21920
88361;603;1297;19610
88362;47;106;21890
88363;72;157;19800
88364;62;156;20950
88365;69;152;21870
88366;120;288;20290
88367;2250;4612;16540
88368;71;149;22600
88369;841;1846;19480
88370;NULL;NULL;NULL
88371;513;1231;22670
88372;2950;5817;17850
88373;66;121;20390
88374;NULL;NULL;NULL
88375;207;468;21720
88376;127;292;24920
88377;62;119;17830
88378;NULL;NULL;NULL
88379;142;338;20820
88380;86;194;20130
88381;94;209;21190
88382;NULL;NULL;NULL
88383;4030;7322;18700
88385;245;538;22350
88386;201;432;21400
88387;88;195;20160
88388;54;124;27210
88389;NULL;NULL;NULL
88390;57;114;17330
88391;300;688;20430
88393;140;316;24140
88394;NULL;NULL;NULL
88395;146;375;19280
88398;NULL;NULL;NULL
88399;84;204;23480
88400;127;262;22390
88401;191;468;20880
88402;105;230;20240
88403;83;188;20450
88404;NULL;NULL;NULL
88406;49;122;22300
88407;63;148;24070
88408;1617;3508;19360
88409;972;2110;21430
88410;115;270;17880
88411;NULL;NULL;NULL
88412;190;434;21580
88413;9465;18650;16840
88415;1735;3706;20380
88074;NULL;NULL;NULL
88075;1992;4026;21230
88076;202;440;19010
88077;222;554;20610
88078;1390;2676;17180
88079;686;1606;22330
88080;113;290;23050
88081;618;1186;20530
88082;381;773;19650
88083;98;224;22080
88084;186;438;23130
88085;96;194;19280
88086;240;553;20980
88087;1582;3236;23730
88088;294;671;18720
88089;249;592;20270
88090;2093;4302;18430
88091;168;390;22620
88092;219;513;19240
88093;NULL;NULL;NULL
88094;711;1554;19830
88095;751;1647;18310
88096;50;103;20190
88097;NULL;NULL;NULL
88098;406;918;23930
88099;631;1403;23690
88100;NULL;NULL;NULL
88101;499;1142;21560
88102;NULL;NULL;NULL
88103;NULL;NULL;NULL
88104;85;175;20690
88105;105;209;20650
88106;420;969;20850
88107;NULL;NULL;NULL
88108;228;515;17820
88109;294;701;22560
88110;90;219;19030
88111;148;352;22570
88113;71;141;20140
88114;1515;3058;19850
88115;675;1408;19630
88116;1405;2869;18780
88117;NULL;NULL;NULL
88118;306;727;20150
88119;87;203;21130
88120;243;477;19660
88121;114;267;20590
88122;152;384;22520
88123;130;261;19150
88124;444;838;17880
88125;NULL;NULL;NULL
88126;582;1387;21090
88127;NULL;NULL;NULL
88128;106;237;23070
88129;41;107;20580
88130;103;246;20690
88131;121;306;22980
88132;619;1435;26040
88133;83;209;24780
88134;250;595;23230
88135;397;863;17670
88136;694;1566;24920
88137;NULL;NULL;NULL
88138;NULL;NULL;NULL
88139;59;115;20360
88140;166;383;23190
88141;112;233;23130
88142;196;442;24320
88143;103;256;21100
88144;NULL;NULL;NULL
88145;94;221;20530
88146;73;166;22990
88147;159;402;22260
88148;842;1893;22620
88149;NULL;NULL;NULL
88150;89;213;20690
88151;467;1049;20590
88152;99;250;23660
88153;136;347;18940
88154;NULL;NULL;NULL
88155;NULL;NULL;NULL
88156;58;152;20460
88157;359;875;22370
88158;1405;3069;20570
88159;216;521;21830
88160;14899;28994;18560
88161;173;414;18110
88162;79;184;20370
88163;290;694;23050
88164;44;108;20080
88165;1143;2450;21660
88166;145;345;22710
88167;97;235;22650
88168;48;116;24350
88169;100;207;24720
88170;333;750;20460
88171;NULL;NULL;NULL
88172;107;240;20460
88173;197;477;23570
88174;62;158;23980
88175;191;473;24310
88176;255;484;16110
88177;243;553;20800
88178;833;1926;26050
88179;NULL;NULL;NULL
88180;56;122;19490
88181;1379;2734;18930
88182;88;207;18480
88183;145;329;21460
88184;178;428;18770
88185;49;109;25900
88186;NULL;NULL;NULL
88187;NULL;NULL;NULL
88188;791;1647;18950
88189;59;141;20450
88190;202;496;21690
88192;NULL;NULL;NULL
88193;66;142;24330
88194;63;126;19870
88195;51;116;21410
88196;4057;7783;21150
88197;149;372;20770
88198;240;530;21700
88199;NULL;NULL;NULL
88200;NULL;NULL;NULL
88201;370;894;22670
88202;79;192;21640
88203;139;361;22590
88205;119;259;18720
88206;394;867;20130
88208;58;116;15680
88209;4203;8521;19110
88210;65;165;19720
88212;179;363;17280
88213;48;113;18490
88214;NULL;NULL;NULL
88215;NULL;NULL;NULL
88216;305;746;19690
88218;1204;2489;19340
88219;71;143;22170
88220;NULL;NULL;NULL
88221;110;229;16540
88222;73;194;20860
88223;73;173;19690
88224;156;392;22040
88225;961;2383;22180
88226;54;128;22980
88227;NULL;NULL;NULL
88228;79;188;19240
88229;NULL;NULL;NULL
88230;NULL;NULL;NULL
88231;205;492;23250
88232;90;230;19270
88233;246;613;21390
88236;64;122;16400
88237;137;362;22750
88238;172;377;17170
88239;59;124;19670
86254;461;1003;21090
86255;602;1271;19300
86256;475;1198;25830
86257;155;376;18750
86258;982;2187;21140
86260;136;299;18750
86261;950;2257;26770
86262;263;584;20790
86263;1197;2834;24140
86264;328;689;17800
86265;187;438;20950
86266;51;105;17900
86268;461;1147;23240
86269;86;180;19700
86270;79;136;17620
86271;322;760;21250
86272;1181;2779;22780
86273;402;799;18160
86274;465;1021;19120
86275;237;569;22660
86276;569;1123;17760
86279;238;556;21770
86280;155;327;20110
86281;2198;5513;21990
86284;272;680;20980
86285;418;920;21810
86286;184;374;17720
86287;155;349;20830
86288;323;657;19380
86289;306;609;17400
86290;629;1516;21710
86291;NULL;NULL;NULL
86292;357;929;21610
86293;1632;3590;20980
86294;1504;3501;21780
86295;191;400;20800
86296;192;461;21630
86297;2528;6108;24420
86298;920;2272;21420
86299;239;594;20230
86300;208;565;23150
87001;2710;5646;22740
87002;2405;5440;22070
87003;434;900;18690
87004;54;95;21110
87005;417;1046;24550
87006;121;237;16550
87007;98;195;18380
87008;63;129;18970
87009;75;135;18090
87011;1922;3400;17930
87012;197;439;17790
87013;265;622;20860
87014;1316;2716;20410
87015;271;730;23870
87016;149;303;17300
87017;210;477;19740
87018;329;706;19200
87019;1234;3109;26620
87020;679;1703;24040
87021;1091;2619;24650
87022;58;120;23170
87023;86;179;22980
87024;415;765;19000
87025;338;811;24450
87027;640;1219;19960
87028;860;1626;16630
87029;261;539;20180
